地区ID,地区名,戦闘形式,部隊名,プリセット
1228,中級8,昼戦,75,MXwxOTEtOS0yMzQtNzItMTI7MTY5LTgtMjM0LTcyLTEyOzE3LTctNDAtNzItMTU0OzE5LTE0LTIzNC03Mi0xMjsxNzYtMTMtMjM0LTcyLTEyfDA=
1228,中級8,昼戦,76,MXwyOTEtOS0yMzQtNzItMTI7MjY3LTgtMjM0LTcyLTEyOzI0LTctMjM0LTcyLTI0NDsyMi0xNC0yMzQtNzItMTI7OTItMTMtMjM0LTcyLTEyfDA=
1228,中級8,昼戦,77,MXwzMy05LTIzNC03Mi0xMjsyNS04LTIzNC03Mi0xMjsyMDI4Mi03LTMzNi03Ni0zMDU7MjAxNjEtMTQtMTkzLTM3Mi0zMDU7MTUxLTEzLTM0Ny04MC0zMDV8MA==
1228,中級8,昼戦,78,MXwyMDE1OS05LTI0MC04MC0zMDU7MzI0LTgtMjkzLTgwLTMwNTsxNjMtNy00NC0xNzQtMzA1OzIwMTUyLTE0LTQ0LTIwNi0zMDU7MzIzLTEzLTQ0LTc2LTMwNXww
1228,中級8,昼戦,79,MXwxMDM0LTktNDQtNzYtMjUxOzE4OC04LTQ0LTc2LTMwNTsyMDE1NC03LTQ0LTgwLTMwNTsxNjQtMTQtNDQtODAtMzA1OzIyOS0xMy00NC04MC0zMDV8MA==
1228,中級8,昼戦,80,MXwzODctOS00NC03Ni0zMDU7Mzk4LTgtNDQtODAtMzA1OzEwNDEtNy0zMzEtODAtMzA1OzM1MS0xNC00NC04MC0zMDU7MTYwLTEzLTQ0LTgwLTMwNXww
1228,中級8,昼戦,81,MXwxNTctOS00NC04MC0zMDU7MTAyMi04LTE0NS04MC0zMDU7Mzk3LTctNDQtODAtMzA1OzEwMDItMTQtNDQtODAtMzA1OzI4MS0xMy00NC04MC0zMDV8MA==
1228,中級8,昼戦,82,MXwzNTAtOS00NC04MC0zMDU7MzY2LTgtNDQtODAtMzA1OzE2NS03LTQ0LTgwLTMwNTszNTItMTQtNDQtODAtMzA1OzE1Ni0xMy00NC03Ni0zMDV8MA==
1228,中級8,昼戦,83,MXwzMjYtOS00NC04MC0zMDU7MTUzLTgtNDQtODAtMzA1OzE1NS03LTQ0LTgwLTMwNTsxNjItMTQtNDQtODAtMzA1OzEwMjUtMTMtNDQtMTg2LTMwNXww
1228,中級8,昼戦,84,MXwxNTgtOS00NC04MC0zMDU7MTg5LTgtNDQtODAtMzA1OzM2Ny03LTQ0LTgwLTMwNTszMDItMTQtNDQtODAtMzA1OzM2OC0xMy00NC03Ni0zMDV8MA==
1228,中級8,昼戦,85,MXwyODMtOS00NC04MC0zMDU7MzI1LTgtNDQtODAtMzA1OzI5OS03LTQ0LTgwLTMwNTsyNzgtMTQtNDQtODAtMzA1OzE5MC0xMy00NC04MC0zMDV8MA==
1228,中級8,昼戦,86,MXwzMjEtOS00NC04MC0zMDU7MzUzLTgtNDQtODAtMzA1fDA=
1233,上級3,昼戦,1,MXwyMDA1MC05LTI5OC0xNjAtOTA7MjAyODItOC0zMzYtNzYtMzA1OzI2MC03LTIyNC03Mi0zMjA7MjAxMTQtMTQtMzA1LTcyLTIxMzsyMDA0Ni0xMy0yMC0xMDUtMjk3fDA=
1233,上級3,昼戦,2,MXwxNjQtOS00NC04MC0zMDU7MjAwMzktOC0zMzctMTExLTg2OzIwMjMzLTctMjY2LTcyLTM4MTsxODMtMTQtMjI0LTIwLTU4OzIwMDk3LTEzLTE3OS03Mi0zODR8MA==
1233,上級3,昼戦,3,MXwzMTYtOS0yMC00LTkwOzIwMTYxLTgtMTkzLTM3Mi0zMDU7MjAzMTAtNy0yMjQtNzItNDA0OzMxNy0xNC0yMC00LTI1OTsyMDIyMS0xMy0yMjQtMTc2LTU4fDA=
1233,上級3,昼戦,4,MXwyMDAwOC05LTE4MC0yMzgtMzUxOzE1My04LTQ0LTgwLTMwNTszNjgtNy00NC04MC0zMDU7MjAwMTItMTQtMTY3LTcyLTM1MzsyMDA1My0xMy0xNzAtNC0zNzF8MA==
1233,上級3,昼戦,5,MXwxNTEtOS0zNDctODAtMzA1OzIwMDEwLTgtMTU1LTcyLTM1NTsyMDAwNy03LTIyNC03Mi0xNzE7MjAxNTktMTQtMjQwLTgwLTMwNTsyMDI1Ni0xMy0zODItNC05MHww
1233,上級3,昼戦,6,MXwyMDA5NS05LTIyMS0xNTgtMzY1OzIwMjEyLTgtMjI0LTcyLTMzNDszMjQtNy0yOTMtODAtMzA1OzE2My0xNC00NC0xNzQtMzA1OzIwMTUyLTEzLTQ0LTIwNi0zMDV8MA==
1233,上級3,昼戦,7,MXwzMjMtOS00NC03Ni0zMDU7MTAzNC04LTQ0LTc2LTI1MTsyMDIyMC03LTIyNC03Mi01ODsyMDIwMC0xNC0yNDEtNC05MDsxODgtMTMtNDQtODAtMzA1fDA=
1233,上級3,昼戦,8,MXwyMDAwMS05LTEyMi03Mi00MDsyNjEtOC0yMC0zMDAtOTA7MjAxNTQtNy00NC04MC0zMDU7MjAyNTItMTQtMTc4LTQtOTA7Mzk4LTEzLTQ0LTgwLTMwNXww
1233,上級3,昼戦,9,MXwzODctOS00NC03Ni0zMDU7MjI5LTgtNDQtODAtMzA1OzEwNDEtNy0zMzEtODAtMzA1OzIwMTI0LTE0LTIwLTE5MS05MDsyMDAxMy0xMy0yMjQtNzItNTh8MA==
1233,上級3,昼戦,10,MXwzNTEtOS00NC04MC0zMDU7MTYwLTgtNDQtODAtMzA1OzEwNDItNy0yMjQtNzItMzg3OzEwMjItMTQtMTQ1LTgwLTMwNTszMTItMTMtMjAtNC0zNTR8MA==
1233,上級3,昼戦,11,MXwxNTctOS00NC04MC0zMDU7MTAwMi04LTQ0LTgwLTMwNTszOTctNy00NC04MC0zMDU7MjAyMzAtMTQtMjAtMjg3LTkwOzIwMDM3LTEzLTIwLTEyOS05MHww
1233,上級3,昼戦,12,MXwyNDItOS0yNzgtNzItNTg7MjgxLTgtNDQtODAtMzA1OzM1MC03LTQ0LTgwLTMwNTszNjYtMTQtNDQtODAtMzA1OzM2LTEzLTU5LTQtOTB8MA==
1233,上級3,昼戦,13,MXwxNjUtOS00NC04MC0zMDU7MTQyLTgtMzMyLTcyLTU4OzE2Ni03LTI3MC03Mi01ODsyOTQtMTQtMzA1LTcyLTQwOzM1Mi0xMy00NC04MC0zMDV8MA==
1233,上級3,昼戦,14,MXw5Ni05LTIyNC03Mi0yMzc7MTI2LTgtMTk4LTcyLTU4OzI5Ni03LTMzOS00LTkwOzQtMTQtMjI0LTI3MS01ODsyNjYtMTMtMjAtNC05MHww
1233,上級3,昼戦,15,MXwyMDAwNS05LTExMy03Mi00MDsxMDMxLTgtMjAtNC0yNTQ7MjUwLTctMjI0LTcyLTU4OzIwMDAyLTE0LTM3NS0xMDEtNTg7Mzc3LTEzLTMxOC00LTkwfDA=
1233,上級3,昼戦,16,MXwxMDE3LTktMzA1LTcyLTQwOzEwMjQtOC0yMC00LTE4MzsxMDM1LTctMjI0LTMyNy00MDsyMDA0NC0xNC0yMC00LTExNTs0OC0xMy0yMC0yMTctOTB8MA==
1233,上級3,昼戦,17,MXwyODUtOS0yMjQtNzItNTg7MTAxOC04LTMwNS03Mi0xNDc7MjMxLTctMjAtMjgzLTkwOzM1Ny0xNC0yMjQtNzItNTg7NDAwLTEzLTMwNS03Mi00MHww
1233,上級3,昼戦,18,MXwzMDMtOS0zMDUtNzItNDA7MTAwMS04LTIyNC03Mi01ODszOTktNy0zMDUtNzItNDA7MjAwOTEtMTQtMjI0LTcyLTU4OzE1Ni0xMy00NC03Ni0zMDV8MA==
1233,上級3,昼戦,19,MXwyMjItOS0yMC0yNDctOTA7MjcyLTgtMjI0LTcyLTU4OzMyNi03LTQ0LTgwLTMwNTsxNTUtMTQtNDQtODAtMzA1OzE2Mi0xMy00NC04MC0zMDV8MA==
1233,上級3,昼戦,20,MXwzNzUtOS0yMjQtNzItNTg7MTAyNS04LTQ0LTE4Ni0zMDU7MTU4LTctNDQtODAtMzA1OzIwMjAxLTE0LTI2Mi00LTkwOzE4OS0xMy00NC04MC0zMDV8MA==
1233,上級3,昼戦,21,MXwzNjktOS0yMjQtNzItNTg7MzY3LTgtNDQtODAtMzA1OzMwMi03LTQ0LTgwLTMwNTszMjktMTQtMjAtNC05MDsyMDQtMTMtMjAtNC05MHww
1233,上級3,昼戦,22,MXwxMDM3LTktMjAtMzI1LTkwOzIyNi04LTIwLTQtOTA7MjAwNTEtNy0yMC0xMDQtOTA7MjgzLTE0LTQ0LTgwLTMwNTszNDgtMTMtMjAtNC05MHww
1233,上級3,昼戦,23,MXwyNTctOS0yMC00LTkwOzMyNS04LTQ0LTgwLTMwNTsxMDA5LTctMjI0LTcyLTU4OzEwMTAtMTQtMjI0LTcyLTU4OzIwMDQ5LTEzLTIxMi00LTkwfDA=
1233,上級3,昼戦,24,MXwxOTgtOS0yMC00LTkwOzI5OS04LTQ0LTgwLTMwNTsyNDctNy0yMC00LTkwOzE3OS0xNC0yMC00LTQwNTsxMDAtMTMtMjc2LTcyLTU4fDA=
1233,上級3,昼戦,25,MXwxMDIwLTktMjAtNC0xNDg7MzgxLTgtMjAtNC05MDsxNDgtNy0yMC00LTkwOzYtMTQtMzA1LTM0Ni00MDs0My0xMy0yNDItNC05MHww
1233,上級3,昼戦,26,MXwyNzgtOS00NC04MC0zMDU7MjAyMDYtOC00LTMyLTQxMjsyNDgtNy0yNDYtNzItNDA7MTI4LTE0LTIwLTQtOTA7MTkwLTEzLTQ0LTgwLTMwNXww
1233,上級3,昼戦,27,MXwzNzAtOS0yMjQtNzItNTg7OTktOC0yMjQtNzItNTg7MjcwLTctMjExLTQtOTA7MzMxLTE0LTMwNS03Mi00MDszODMtMTMtMjI0LTcyLTU4fDA=
1233,上級3,昼戦,28,MXwxOTItOS0yMC00LTkwOzIxMS04LTIwLTQtOTA7MzIxLTctNDQtODAtMzA1OzM3OS0xNC0yMjQtNzItNTg7MjY5LTEzLTMwNS03Mi00MHww
1233,上級3,昼戦,29,MXwzMzItOS0zMDUtNzItNDA7MzcxLTgtMjAtNC05MDszODgtNy0yMC00LTkwOzIwMi0xNC0zMDUtNzItNDA7MTk3LTEzLTIwLTQtOTB8MA==
1233,上級3,昼戦,30,MXwzODktOS0yMC00LTkwOzQyLTgtMjAtNC0xMDg7MTQ2LTctMjAtNC05MDszMzQtMTQtMjAtNC05MDsxNC0xMy0yMjQtMTk1LTQwfDA=
1233,上級3,昼戦,31,MXwzNTMtOS00NC04MC0zMDU7MzU0LTgtMjI0LTcyLTU4OzE0NS03LTIwLTIwOC05MDsxNjgtMTQtMjI0LTcyLTU4OzMwNS0xMy0yMC00LTkwfDA=
1233,上級3,昼戦,32,MXwzLTktMTY0LTcyLTQwOzE1LTgtMjQ1LTcyLTU4OzIwMDU1LTctNC0zMi05OTszNTgtMTQtMjI0LTcyLTU4OzM0Ni0xMy0zMDUtNzItNDB8MA==
1233,上級3,昼戦,33,MXwzNC05LTIwLTI3OS05MDsxMS04LTI5MS03Mi01ODs5OC03LTMwNS03Mi00MDsxMTctMTQtMjAtNC05MDsxMTMtMTMtMTk0LTcyLTQwfDA=
1233,上級3,昼戦,34,MXwyNDQtOS0yMjQtNzItNDA7MjczLTgtMjAtNC05MDsxNDAtNy0yMjQtNzItNTg7MTg0LTE0LTIwLTQtOTA7NDctMTMtMjAtMzAxLTkwfDA=
1233,上級3,昼戦,35,MXwxODAtOS0yNTgtNC05MDszMzctOC0yMC00LTkwOzEyMy03LTMwMi03Mi01ODsyMzItMTQtMjI0LTcyLTU4OzUyLTEzLTIwLTE1My05MHww
1233,上級3,昼戦,36,MXwyMzUtOS0yMC00LTkwOzM2MC04LTIwLTQtOTA7MTY3LTctMjI0LTcyLTU4OzEzMi0xNC0yMjQtNzItNTg7MzA5LTEzLTMwNS03Mi00MHww
1233,上級3,昼戦,37,MXwzMjItOS0yMjQtNzItNTg7Mjc3LTgtMjI0LTcyLTU4OzIxMC03LTMwNS03Mi00MDsxODYtMTQtMjI0LTcyLTU4OzE0MS0xMy0yMjQtNzItNTh8MA==
1233,上級3,昼戦,38,MXwxMzktOS0zNDQtNzItNDA7MjY4LTgtMjAtNC05MDs0MDItNy0yMC00LTkwOzIwMTIyLTE0LTQtMzItMTkwOzIwMjkzLTEzLTQtMzItMjc1fDA=
1233,上級3,昼戦,39,MXwzOC05LTIwLTE3Mi05MDszNS04LTIwLTM0NS05MDsyMDA2NS03LTEwNi0zNTYtMTU5OzktMTQtMjY3LTcyLTQwOzIwMDg4LTEzLTM2OS0yMjQtMTA3fDA=
1233,上級3,昼戦,40,MXwzMjAtOS0yMC00LTkwOzI4NC04LTIwLTQtOTA7MjAyMDUtNy0yNzQtMzItMjM0OzIxNy0xNC0yMC00LTkwOzkwLTEzLTIyNC03Mi01OHww
1233,上級3,昼戦,41,MXwyNTUtOS0yMC00LTkwOzE3NC04LTMyMi00LTkwOzIwMTI1LTctMjM5LTEzMi02ODszMDgtMTQtMjAtNC05MDsyMDA2Ni0xMy04My0zNjgtMjk5fDA=
1233,上級3,昼戦,42,MXwyMDA1Ny05LTEwMC0zMzgtNjA7MjQxLTgtMjAtNC05MDsyMDIyOC03LTQwLTMzNS0xNjg7MTQ3LTE0LTIwLTQtOTA7MTM4LTEzLTEyLTM2MS0yMzR8MA==
1233,上級3,昼戦,43,MXwyMDA1Ni05LTQtMTI2LTMyOzQwLTgtMjgxLTQtOTA7MzQ3LTctMjM0LTIwLTEyOzIwMDY0LTE0LTEzMC0zMi0zOTA7MjAxMjctMTMtMzk2LTE4Mi0xMnww
1233,上級3,昼戦,44,MXwyMDA4MS05LTIyOS0xMzEtMzg1OzIwMjYyLTgtNC0zMi0zODM7MTgyLTctMjAtNC05MDsyMDIxNi0xNC0yNzMtMzItMjM0OzIwMDYwLTEzLTQtMTM1LTM2MHww
1233,上級3,昼戦,45,MXwyMTMtOS0yMzQtMjAtMTI7MjAxNzEtOC0yNjEtMzItMjM0OzIwMTE1LTctMTk3LTI4Ni02Njs0MS0xNC0yMC00LTkwOzEwNDMtMTMtNC0zMi0zODh8MA==
1233,上級3,昼戦,46,MXw1NC05LTMyLTQ0LTkxOzIwMTAxLTgtOTItMzU5LTE1NjsyMDA4MC03LTM2Ni0yMjAtNjg7MjAwMjYtMTQtNjItMzQ4LTE1NzsyMDE0My0xMy0xOTItMzkxLTY2fDA=
1233,上級3,昼戦,47,MXwyMDEwMy05LTkyLTM1OC0xMjU7MzkzLTgtMTItMzItMjM0OzIwMTA0LTctMjYwLTcyLTEyOzYyLTE0LTQtMzItMTI3OzI0My0xMy0yODItMzItMjM0fDA=
1233,上級3,昼戦,48,MXwzNzgtOS0xMi0zMTctMjM0OzIwMDc1LTgtMzQwLTExMi02MTsyMDA2My03LTEyNC0zMi0zNzQ7MzU2LTE0LTgtMzItMjM0OzEwMjctMTMtNC0zMi0xODR8MA==
1233,上級3,昼戦,49,MXw3My05LTI5NS0zMi0yMzQ7MTE4LTgtNC0zMi0yNDg7MTAzMi03LTgtMzItMjU1OzIwMDMyLTE0LTIzNC03Mi0xMzQ7MzE4LTEzLTgtMzItMjM0fDA=
1233,上級3,昼戦,50,MXwzNzQtOS0yMjktMjI0LTY4OzM2MS04LTEyLTMyLTIzNDsyMDA2MS03LTEyLTEzNi0yMzQ7MzA2LTE0LTgtMzItMjM0OzMxMy0xMy04LTMyLTIzNHww
1233,上級3,昼戦,51,MXwzMzgtOS04LTMyLTIzNDsyMTQtOC04LTMxOS0yMzQ7Mjc0LTctMjk0LTMyLTMwOTsyODktMTQtOC0zMi0yMzQ7MjkwLTEzLTEyLTMyLTIzNHww
1233,上級3,昼戦,52,MXwzNjUtOS04LTMyLTIzNDszNDItOC04LTMyLTIzNDsxNzMtNy0yMjktMzE2LTY4OzMwNy0xNC0zMjEtMjI0LTY4OzcyLTEzLTQtMzItMTY1fDA=
1233,上級3,昼戦,53,MXwyMzYtOS04LTMyLTIzNDsyMTUtOC0xMi0zMi0yMzQ7MjAwNzEtNy0xMi0zMi0yMzQ7MzcyLTE0LTgtMzItMjM0OzIwMTk5LTEzLTIyOS0yMjQtNjh8MA==
1233,上級3,昼戦,54,MXwyNTMtOS0yMjktMjI0LTY4Ozc5LTgtMjI5LTIyNC0yNTY7MTcyLTctMTY5LTMyLTIzNDsxOTQtMTQtOC0zMi0yMzQ7MTg3LTEzLTI4OC0zMi0yMzR8MA==
1233,上級3,昼戦,55,MXwzNzYtOS00MC03Mi0xMjszOTAtOC0xMi0zMi0yMzQ7MzQwLTctMTItMzItMjM0OzEwMzgtMTQtMTItMzItMzI5OzE5Ni0xMy0xMi0zMi0yMzR8MA==
1233,上級3,昼戦,56,MXwxMDYtOS0xMi0zMi0yMzQ7MjAxNzgtOC0yMTQtNzItMTI7MTgxLTctMTItMzItMjM0OzIwMTM2LTE0LTIzNC03Mi0xMjsyMDA4OS0xMy0yMjktMTIzLTY4fDA=
1233,上級3,昼戦,57,MXw3Ny05LTIyOS0yMjQtNDAwOzI4Ny04LTEyLTMyLTIzNDsyMDEzMS03LTQwLTcyLTMwMzsxMDM5LTE0LTQtMzItMzMwOzEyOS0xMy04LTMyLTIzNHww
1233,上級3,昼戦,58,MXwzOTEtOS0yMzQtNzItMTI7MTAyOS04LTEyLTMyLTIzNDsxMTktNy04LTMyLTIzNDsxMzAtMTQtOC0zMi0yMzQ7Mzg0LTEzLTQwLTcyLTEyfDA=
1233,上級3,昼戦,59,MXwyMDAyOS05LTIzNC03Mi0xMjsxMDIxLTgtMjI5LTIyNC0xNDk7MjYzLTctMjI5LTIyNC02ODsyOTItMTQtMjI5LTIyNC02ODsxOTMtMTMtMTItMzItMjM0fDA=
1233,上級3,昼戦,60,MXwyODgtOS04LTMyLTIzNDszODYtOC0yMjktMjI0LTY4OzIwMDIxLTctMjM0LTI3Mi0xMjsxODUtMTQtMjI5LTIyNC05NDsyMDgtMTMtMjI5LTIyNC02OHww
1233,上級3,昼戦,61,MXwxNzUtOS04LTMyLTIzNDsyNDUtOC0yMzQtNzItMjc3OzIzOC03LTIyOS0yMjQtNjg7MzQ5LTE0LTgtMzItMjM0OzI5Ny0xMy0xMi0zMi0yMzR8MA==
1233,上級3,昼戦,62,MXwxMDQ0LTktMjI5LTIyNC02ODsxMDMzLTgtMjI5LTI1Mi02ODsyNTQtNy0zNDEtMjI0LTY4OzM5Ni0xNC0yMjktMjI0LTY4OzExMi0xMy0yMjktMjI0LTY4fDA=
1233,上級3,昼戦,63,MXwzNDMtOS04LTMyLTIzNDsxMDIzLTgtMjM0LTcyLTEyOzEwOS03LTIyOS0yMjQtNjg7MzMwLTE0LTgtMzItMjM0OzMzOS0xMy0yMjktMjI0LTY4fDA=
1233,上級3,昼戦,64,MXwzNDQtOS04LTMyLTIzNDs4Mi04LTIyOS0yNTctNjg7MjI3LTctOC0zMi0yMzQ7MTA0MC0xNC0yMjktMzI2LTY4OzY5LTEzLTgtMzItMjM0fDA=
1233,上級3,昼戦,65,MXwxMDMwLTktMjUzLTcyLTEyOzEzNS04LTIzNC03Mi0yNDk7MzczLTctOC0zMi0yMzQ7MzgyLTE0LTgtMzItMjM0OzIwNy0xMy0xMi0zMi0yMzR8MA==
1233,上級3,昼戦,66,MXwzOTUtOS0yMjktMjI0LTY4OzM0NS04LTIyOS0yMjQtNjg7MjU5LTctMjM0LTcyLTEyOzU4LTE0LTgzLTMyLTIzNDsyMzktMTMtMTItMjY4LTIzNHww
1233,上級3,昼戦,67,MXwyNzUtOS0yMjktMjI0LTY4OzE2LTgtMjM2LTcyLTEyOzM0MS03LTIzNC03Mi0xMjsyMDAzMS0xNC0yMzQtNzItMTI7NDAxLTEzLTIzNC03Mi0xMnww
1233,上級3,昼戦,68,MXwxNDktOS0yMjktMjI0LTY4OzIyMy04LTEyLTMyLTQwMTs4Ni03LTIyOS0yOTAtNjg7MzYyLTE0LTIyOS0yMjQtNjg7MjM3LTEzLTgtMzItMjM0fDA=
1233,上級3,昼戦,69,MXwzMTEtOS0yMzQtNzItMTI7Mzk0LTgtOC0zMi0yMzQ7MjQwLTctMjI5LTIyNC02ODsyNzYtMTQtMjI5LTIyNC02ODszMTUtMTMtMjM0LTcyLTEyfDA=
1233,上級3,昼戦,70,MXwzNTktOS0yMzQtNzItMTI7Mzg1LTgtMzA1LTMyLTIzNDsyNjUtNy04LTMyLTIzNDsxMDI2LTE0LTIyOS0xODUtNjg7MTA1LTEzLTgtMTczLTIzNHww
1233,上級3,昼戦,71,MXwyNzktOS04LTMyLTIzNDsxMDE5LTgtMjM0LTE0Ni0xMjsxMzQtNy0xMi0zMi0zNjM7MzM1LTE0LTMwNS0zMi0yMzQ7MjM0LTEzLTIzNC03Mi0xMnww
1233,上級3,昼戦,72,MXwyNjQtOS0yMjktMjI0LTY4OzMxOS04LTIyOS0yMjQtNjg7NzAtNy0xMi0zMi0yMzQ7MjAwOTQtMTQtMjM0LTcyLTEyOzIwMy0xMy0yNTAtNzItMTJ8MA==
1233,上級3,昼戦,73,MXwyMC05LTIzNC03Mi0xMjsyNDktOC0yMjktMjI0LTY4OzI1MS03LTIzNC03Mi0xMjsxMDI4LTE0LTIzNC03Mi0xMjsxOTUtMTMtMjI5LTIyNC02OHww
1233,上級3,昼戦,74,MXwyOTgtOS04LTMyLTIzNDsxMjEtOC0yMjktMjI0LTY4OzI4LTctMjM0LTcyLTEyOzEyMC0xNC04LTMyLTIzNDs4NC0xMy0yMjktMjI0LTE2Mnww
1233,上級3,昼戦,75,MXw2OC05LTEyLTMyLTM3NzsxMDgtOC04LTMyLTIzNDsxMTAtNy0yMjktMTUwLTY4OzMxNC0xNC0xMi0zMi0yMzQ7MjcxLTEzLTIyOS0yMjQtNjh8MA==
1233,上級3,昼戦,76,MXw3OC05LTIyOS0yMjQtNjg7MTcwLTgtMTItMzItMjM0OzI1OC03LTEyLTMyLTIzNDs1OS0xNC0yMzQtNzItMTI7ODUtMTMtMjI5LTIyNC02OHww
1233,上級3,昼戦,77,MXwzMDAtOS0yMjktMjI0LTY4OzExMS04LTM2Mi0yMjQtNjg7MjI0LTctMjM0LTcyLTEyOzEwNy0xNC04LTMyLTIzNDsxMDM2LTEzLTIzNC03Mi0xMnww
1233,上級3,昼戦,78,MXw4Ny05LTIyOS0zMjQtNjg7MTMzLTgtMTItMzItMjM0OzE3Ny03LTIzNC03Mi0xMjsyMDA5My0xNC0yMzQtNzItMTI7MjE4LTEzLTIzNC0yODAtMTJ8MA==
1233,上級3,昼戦,79,MXwzMjgtOS0yMzQtNzItMTI7MzMzLTgtMjM0LTcyLTEyOzI5NS03LTIzNC03Mi0xMjszMzYtMTQtMjM0LTcyLTEyOzI4Ni0xMy0yMzQtNzItMTJ8MA==
1233,上級3,昼戦,80,MXwyMy05LTIzNC03Mi0xMjszMDQtOC0yMzQtNzItMTI7MzU1LTctMjM0LTcyLTEyOzM2NC0xNC0yMzQtNzItMTI7MzYzLTEzLTIzNC03Mi0xMnww
1233,上級3,昼戦,81,MXwyNy05LTIzNC0xODEtMTI7MTAyLTgtMjM0LTcyLTEyOzEzNy03LTIzNC03Mi0xMjsyODAtMTQtMjM0LTcyLTEyOzE1MC0xMy0yMzQtNzItMTJ8MA==
1233,上級3,昼戦,82,MXw3NC05LTEyLTMyLTIzNDszOTItOC0yMzQtNzItMTI7MzAxLTctMjM0LTcyLTEyOzM4MC0xNC0yMzQtNzItMTI7MTE2LTEzLTIzNC0zNzgtMTJ8MA==
1233,上級3,昼戦,83,MXwzMjctOS0yMzQtNzItMTI7MTQ0LTgtMjM0LTcyLTEyOzIwOS03LTIzNC03Mi0xMjsxOC0xNC0yMzQtNzItMTI7MjI1LTEzLTIzNC03Mi0xMnww
1233,上級3,昼戦,84,MXwxOTEtOS0yMzQtNzItMTI7MTY5LTgtMjM0LTcyLTEyOzE3LTctNDAtNzItMTU0OzE5LTE0LTIzNC03Mi0xMjsxNzYtMTMtMjM0LTcyLTEyfDA=
1233,上級3,昼戦,85,MXwyOTEtOS0yMzQtNzItMTI7MjY3LTgtMjM0LTcyLTEyOzI0LTctMjM0LTcyLTI0NDsyMi0xNC0yMzQtNzItMTI7OTItMTMtMjM0LTcyLTEyfDA=
1233,上級3,昼戦,86,MXwzMy05LTIzNC03Mi0xMjsyNS04LTIzNC03Mi0xMnww
1236,上級6,夜戦,1,MXwyMDA1NS05LTE2LTMyLTk5OzIwMjA2LTgtMTYtMzItMjM0OzM1Ni03LTE2LTMyLTIzNDsyMDIwNS0xNC0xNi0zMi0yMzQ7MjE0LTEzLTE2LTMxOS0yMzR8MA==
1236,上級6,夜戦,2,MXwyMTMtOS0zNTAtMjAtMTY7MjAyOTMtOC0xNi0zMi0yMzQ7MjAwNjUtNy0xNi0zNTYtMTU5OzIwMjI4LTE0LTQwLTMzNS0xNjg7MjAxMjItMTMtMTYtMzItMTkwfDA=
1236,上級6,夜戦,3,MXwyMDExNS05LTE5Ny0yODYtMTY7MzkxLTgtNDAtNzItMTY7MjAxMjctNy0zOTYtMTgyLTE2OzEzOC0xNC0xNi0zNjEtMjM0OzIwMDU2LTEzLTE2LTEyNi0zMnww
1236,上級6,夜戦,4,MXwyMDI2Mi05LTE2LTMyLTIzNDsyMDIxNi04LTE2LTMyLTIzNDsyMDA2NC03LTE2LTMyLTM5MDsyMDA2Ni0xNC0xNi0zNjgtMjM0OzIwMTQzLTEzLTE5Mi0zOTEtMTZ8MA==
1236,上級6,夜戦,5,MXwyMDE3MS05LTE2LTMyLTIzNDsyMDA2MC04LTE2LTEzNS0yMzQ7MTAzMi03LTE2LTMyLTI1NTsyMDA1Ny0xNC0xNi0zMzgtNjA7MjAxMDQtMTMtMjYwLTcyLTE2fDA=
1236,上級6,夜戦,6,MXwzOTMtOS0xNi0zMi0yMzQ7MzE4LTgtMTYtMzItMjM0OzM3OC03LTE2LTMxNy0yMzQ7MjAxMDMtMTQtOTItMzU4LTE2OzIwMDYxLTEzLTE2LTEzNi0yMzR8MA==
1236,上級6,夜戦,7,MXwyNDMtOS0xNi0zMi0yMzQ7MzYxLTgtMTYtMzItMjM0OzExOC03LTkzLTMyLTI0ODszMDYtMTQtMTYtMzItMjM0OzczLTEzLTE2LTMyLTIzNHww
1236,上級6,夜戦,8,MXwxMDI3LTktMTYtMzItMjM0OzI4OS04LTE2LTMyLTIzNDsyNzQtNy0xNi0zMi0yMzQ7MzM4LTE0LTE2LTMyLTIzNDszNjUtMTMtMTYtMzItMjM0fDA=
1236,上級6,夜戦,9,MXwxMDQzLTktMTYtMzItMjM0OzM0Ny04LTQwLTIwLTE2OzIwMDI2LTctNjItMzQ4LTE2OzM0Mi0xNC0xNi0zMi0yMzQ7MjkwLTEzLTE2LTMyLTIzNHww
1236,上級6,夜戦,10,MXwyMzYtOS0xNi0zMi0yMzQ7MzEzLTgtMTYtMzItMjM0OzIwMDcxLTctMTYtMzItMjM0OzYyLTE0LTE2LTMyLTEyNzsxMTktMTMtNDExLTMyLTIzNHww
1236,上級6,夜戦,11,MXwyMDEwMS05LTkyLTM1OS0xNjszNzItOC0xNi0zMi0yMzQ7MjE1LTctMTYtMzItMjM0OzM3Ni0xNC00MC0yMjUtMzA1OzEwMzgtMTMtMTYtMzItMzI5fDA=
1236,上級6,夜戦,12,MXwyMDA2My05LTE2LTMyLTIzNDsxOTQtOC0xNi0zMi0yMzQ7MzQwLTctMTYtMzItMjM0OzEyOS0xNC0xNi0zMi0yMzQ7MTk2LTEzLTE2LTMyLTIzNHww
1236,上級6,夜戦,13,MXwxMzAtOS0xNi0zMi0yMzQ7MzkwLTgtMTYtMzItMjM0OzM4NC03LTQwLTcyLTE2OzE3Mi0xNC0xNi0zMi0yMzQ7MTgxLTEzLTE2LTMyLTIzNHww
